"id";"title";"slug";"acronym";"url";"organization";"organization_id";"owner";"owner_id";"description";"frequency";"license";"temporal_coverage.start";"temporal_coverage.end";"spatial.granularity";"spatial.zones";"featured";"created_at";"last_modified";"tags";"archived";"resources_count";"main_resources_count";"resources_formats";"downloads";"harvest.backend";"harvest.domain";"harvest.created_at";"harvest.modified_at";"harvest.remote_url";"quality_score";"metric.discussions";"metric.reuses";"metric.followers";"metric.views";"metric.resources_downloads"
"660c007c1cf55c655483d686";"SUDOCUH-2019-PLUi-MET - Etat d'avancement des PLUi en métropole";"sudocuh-2019-plui-met-etat-davancement-des-plui-en-metropole";"";"https://www.data.gouv.fr/fr/datasets/sudocuh-2019-plui-met-etat-davancement-des-plui-en-metropole/";"Ministère de la Transition écologique";"534fff8da3a7292c64a77eee";"";"";"Ce jeu de données décrit, par PLUi (Plan Local d'Urbanisme intercommunal), les procédures en élaboration ou révision du PLUi en cours et celles qui sont approuvées. Les données élémentaires de l'année N sont produites par les directions départementales des territoires en janvier N+1 et arrêtées au 31 décembre N (ici 2019). Le jeu de données millésimé est produit habituellement en mars après un processus de vérification notamment de leur complétude, de leur cohérence par rapport au COG de l'année. Des inexactitudes très ponctuelles restent toutefois possibles. Cartographie associée : https://carto2.geo-ide.din.developpement-durable.gouv.fr/frontoffice/?map=57503419-6252-4cce-b1c8-5084556b8fad#";"";"Licence Ouverte / Open Licence version 2.0";"2019-12-31";"2019-12-31";"other";"";False;"2020-07-17T00:00:00";"2020-07-17T00:00:00";"amenagement-urbanisme-zonages-planification,bcsi,donnees-ouvertes,plui-plu-pos-sudocuh";False;10;10;"n72ad2cdbc212417193538a95464d6f04,nfe405d262f504d53b7c30f1a5666fcbb,n1d27eb4130b74dff9d90db007a4c5d3b,nb7c112df9ae04b23adceed3bff310c5b,nb51a5fdf90b34304b0c21ec3b4076544,n663c8526e8844557946f42c1f13c4153,n769357838ff44e5a8a32692aaf1426a5,n37bf08f1dc9d4ab4b6b2523d68d09877,nbb46c45513b04d9fa0370d9171ed6d65,nba745ff159a14d628611e00786897a30";410;"CSW-ISO-19139";"ogc.geo-ide.developpement-durable.gouv.fr";"2020-07-17T00:00:00";"2020-07-17T00:00:00";"http://catalogue.geo-ide.e2.rie.gouv.fr/catalogue/srv/fre/catalog.search#/metadata/fr-120066022-jdd-6786ee33-19ec-4740-9874-fb7144a0d274";"0.56";0;0;0;1031;401
"660c007be118f4eb8583d685";"SUDOCUH-2019-EPCI-MET - Etat d'avancement des EPCI en Métropole";"sudocuh-2019-epci-met-etat-davancement-des-epci-en-metropole";"";"https://www.data.gouv.fr/fr/datasets/sudocuh-2019-epci-met-etat-davancement-des-epci-en-metropole/";"Ministère de la Transition écologique";"534fff8da3a7292c64a77eee";"";"";"Ce jeu de données décrit, par EPCI (établissements publics de coopération intercommunale *) hors syndicats mixtes et PETR (pôle d'équilibre territorial et rural) le type d'EP ainsi que le nom de l'EP. La remontée des compositions communales des EP se faisant a travers l’enquête SuDocUH, outil de suivi en temps réel des procédures de planification en matière d’urbanisme et d’habitat au 31/12/2019. Les données élémentaires de l'année N sont produites par les directions départementales des territoires en janvier N+1 et arrêtées au 31 décembre N (ici 2018). Le jeu de données millésimé est produit habituellement en mars après un processus de vérification notamment de leur complétude, de leur cohérence par rapport au COG de l'année. Des inexactitudes très ponctuelles restent toutefois possibles. * Les établissements publics de coopération intercommunale (EPCI) sont des regroupements de communes ayant pour objet l'élaboration de « projets communs de développement au sein de périmètres de solidarité ». Ils sont soumis à des règles communes, homogènes et comparables à celles de collectivités locales. Les communautés urbaines, communautés d'agglomération, communautés de communes, syndicats d'agglomération nouvelle, syndicats de communes et les syndicats mixtes sont des EPCI. Cartographie associée : https://carto2.geo-ide.din.developpement-durable.gouv.fr/frontoffice/?map=57503419-6252-4cce-b1c8-5084556b8fad#";"";"Licence Ouverte / Open Licence version 2.0";"2019-12-31";"2019-12-31";"other";"";False;"2020-07-17T00:00:00";"2020-07-17T00:00:00";"amenagement-urbanisme-zonages-amenagement,bcsi,donnees-ouvertes,sudocuh-epci";False;10;10;"n3f10921a6b034eb4a44c49a3b91a8fe9,nb160ee004f8845e3bdedccf2b8c7d278,n56addb77b0c2415ba8b16780c7dbf544,nedfe6ec44c0e48b1830252e0b8aea57e,n778c49a8fb3d43b893370e866e6d7fab,n0b16192499474ab8942fab86c4743b7e,n7086718aaedd4f2d99535877dc7e8869,na4ebc68adbde4af6be17eda7eb429d86,ncf7361a8519542908c607c6cf8efdd6f,n3e2ac6345a7340c2bbb28c150ba50bbc";459;"CSW-ISO-19139";"ogc.geo-ide.developpement-durable.gouv.fr";"2020-07-17T00:00:00";"2020-07-17T00:00:00";"http://catalogue.geo-ide.e2.rie.gouv.fr/catalogue/srv/fre/catalog.search#/metadata/fr-120066022-jdd-3e2f5e60-0f65-4804-8637-1a53b7caa108";"0.67";0;0;0;1052;459
"660c007b6f059c84c900c513";"TI - Territoires d'industrie périmètre au 2022-11-28";"ti-territoires-dindustrie-perimetre-au-2022-11-28";"";"https://www.data.gouv.fr/fr/datasets/ti-territoires-dindustrie-perimetre-au-2022-11-28/";"Ministère de la Transition écologique";"534fff8da3a7292c64a77eee";"";"";"TI - Territoires d'industrie , COG 2022 données au 28/11/2022";"";"Licence Ouverte / Open Licence version 2.0";"";"";"other";"";False;"2023-02-08T00:00:00";"2023-02-08T00:00:00";"donnees-ouvertes,site-industriel-production-site-industriel,ti";False;10;10;"n98a6ee3019d64394b093b1dee98e1606,n9fefcbf01d6346fabccfff8450531d68,n10775d57bb3b4ef1bfcbad26e3350da3,n5689fdb56dbf4bcfbc9cb237a5d4f36a,n29755de6a65a40c9b16032278962453b,ndd4b76445ff04e209016793ab5cc8e7c,na3f6b9e0f99e4a12bcee7a6a4b86445c,n20e8f16b1cab4c17a3ce2bf3c81b39df,n21fd6352536946b2b1ccc3b2917baf83,nbcbaeb57f5f54f45ba4c3dc917101d14";276;"CSW-ISO-19139";"ogc.geo-ide.developpement-durable.gouv.fr";"2023-02-08T00:00:00";"2023-02-08T00:00:00";"http://catalogue.geo-ide.e2.rie.gouv.fr/catalogue/srv/fre/catalog.search#/metadata/fr-120066022-jdd-87594767-1257-4267-8cc5-b2648b572e76";"0.33";0;0;0;792;254
"660c007bfef2c6412f00c512";"SUDOCUH-2019-DU-MET - Etat d'avancement des DU";"sudocuh-2019-du-met-etat-davancement-des-du";"";"https://www.data.gouv.fr/fr/datasets/sudocuh-2019-du-met-etat-davancement-des-du/";"Ministère de la Transition écologique";"534fff8da3a7292c64a77eee";"";"";"Ce jeu de données décrit, par DU (document d'urbanisme), les procédures en élaboration ou révision du DU en cours et celles qui sont approuvées. Les données élémentaires de l'année N sont produites par les directions départementales des territoires en janvier N+1 et arrêtées au 31 décembre N (ici 2019). Le jeu de données millésimé est produit habituellement en mars après un processus de vérification notamment de leur complétude, de leur cohérence par rapport au COG de l'année. Des inexactitudes très ponctuelles restent toutefois possibles. Cartographie associée : https://carto2.geo-ide.din.developpement-durable.gouv.fr/frontoffice/?map=57503419-6252-4cce-b1c8-5084556b8fad#";"";"Licence Ouverte / Open Licence version 2.0";"2019-12-31";"2019-12-31";"other";"";False;"2020-07-17T00:00:00";"2020-07-17T00:00:00";"amenagement-urbanisme-zonages-planification,bcsi,donnees-ouvertes,plu-plui-pluis-sudocuh,sudocuh-plu";False;10;10;"nf60951873f7f4c04be94c857edcf7ea5,n36f39d54eba848208d89321e51715d75,nddf5203f390846979d6bd1b3134a0868,nf89cd0be7ad64455aaa322e416f552f3,n89fbcbe96cdb46239be2acacce16d8fa,n8f51b03671554ba3a32a41fab75a9a4c,nf93688fe52bd41f387f549c97ae37c76,nad657e22aecb483194bae689d30c6057,n401b856e9dea47bca19c6641fe25a3cf,n7c3644b653ee47c49519cbb44a4bdf63";434;"CSW-ISO-19139";"ogc.geo-ide.developpement-durable.gouv.fr";"2020-07-17T00:00:00";"2020-07-17T00:00:00";"http://catalogue.geo-ide.e2.rie.gouv.fr/catalogue/srv/fre/catalog.search#/metadata/fr-120066022-jdd-f956c059-a620-4b3c-a9c1-4a8281e681e4";"0.67";0;0;0;1013;419
"660c007b547e42927d00c512";"SUDOCUH-2019-SCOT-MET-Etat d'avancement des SCOT";"sudocuh-2019-scot-met-etat-davancement-des-scot";"";"https://www.data.gouv.fr/fr/datasets/sudocuh-2019-scot-met-etat-davancement-des-scot/";"Ministère de la Transition écologique";"534fff8da3a7292c64a77eee";"";"";"Ce jeu de données décrit, par SCOT, les procédures en élaboration ou révision du SCOT en cours et celles qui sont approuvées. Les données élémentaires de l'année N sont produites par les directions départementales des territoires en janvier N+1 et arrêtées au 31 décembre N (ici 2019). Le jeu de données millésimé est produit habituellement en mars après un processus de vérification notamment de leur complétude, de leur cohérence par rapport au COG de l'année. Des inexactitudes très ponctuelles restent toutefois possibles. La loi sur la solidarité et le renouvellement urbain (loi SRU) du 13/12/2000 prévoit la mise en place, à partir du 1er janvier 2002 des schémas de cohérence territoriale, qui remplacent les schémas directeurs. Élaborés par les élus, à l'échelle du bassin de vie, d'habitat ou d'emploi, ils auront pour vocation d'exprimer la stratégie globale de l'agglomération et d'énoncer les choix principaux en matière d'habitat, d'équilibre entre zones naturelles et urbaines, d'infrastructures, d'urbanisme commercial. Dans les zones péri-urbaines, au cas où le SCOT n'existe pas, toute zone d'urbanisation sera bloquée, sauf accord du préfet, dans un rayon de 15 km autour des communes de l'agglomération si celle-ci compte plus de 15 000 habitants. Cartographie associée : https://carto2.geo-ide.din.developpement-durable.gouv.fr/frontoffice/?map=57503419-6252-4cce-b1c8-5084556b8fad#";"";"Licence Ouverte / Open Licence version 2.0";"2019-12-31";"2019-12-31";"other";"";False;"2020-07-03T00:00:00";"2020-07-03T00:00:00";"amenagement-urbanisme-zonages-planification,donnees-ouvertes,scot-sudocuh";False;10;10;"n6d94999722e04442af0a187eaf4ecbde,nb242f7c906fe4b7a9c86fab5dac2ed86,nda0ecaf3a9d14695a6f84caf667d68c7,n8fe7185b6e014c90819eda3ecc4d5f88,n10fb1392533943db8148505c9c4a9556,nb01d29554d7c4cf6a88db4c7e6ae561a,n4a9a93ea97524bfb8739cc23803badaa,nac01b20c6e674f1298a2305765c34b9a,nf0ac179e190d44afa9a5d3d4d963a5c8,na9d5fd384c6e46a481873c9e10fc65dc";327;"CSW-ISO-19139";"ogc.geo-ide.developpement-durable.gouv.fr";"2020-07-03T00:00:00";"2020-07-03T00:00:00";"http://catalogue.geo-ide.e2.rie.gouv.fr/catalogue/srv/fre/catalog.search#/metadata/fr-120066022-jdd-d2d9c89a-faeb-409d-befb-75bd270ce5bc";"0.67";0;0;0;780;323
"660c007b1cf55c655483d685";"SUDOCUH-2019-DU-MET-DOM - Etat d'avancement des DU";"sudocuh-2019-du-met-dom-etat-davancement-des-du";"";"https://www.data.gouv.fr/fr/datasets/sudocuh-2019-du-met-dom-etat-davancement-des-du/";"Ministère de la Transition écologique";"534fff8da3a7292c64a77eee";"";"";"Ce jeu de données décrit, par DU (document d'urbanisme), les procédures en élaboration ou révision du DU en cours et celles qui sont approuvées. Les données élémentaires de l'année N sont produites par les directions départementales des territoires en janvier N+1 et arrêtées au 31 décembre N (ici 2019). Le jeu de données millésimé est produit habituellement en mars après un processus de vérification notamment de leur complétude, de leur cohérence par rapport au COG de l'année. Des inexactitudes très ponctuelles restent toutefois possibles. Cartographie associée: https://carto2.geo-ide.din.developpement-durable.gouv.fr/frontoffice/?map=57503419-6252-4cce-b1c8-5084556b8fad";"";"Licence Ouverte / Open Licence version 2.0";"2019-12-31";"2019-12-31";"other";"";False;"2021-02-10T00:00:00";"2021-02-08T00:00:00";"amenagement-urbanisme-zonages-amenagement,amenagement-urbanisme-zonages-planification,bcsi,donnees-ouvertes,plu-plui-pluis-sudocuh";False;10;10;"nfc2fa76f6a62495ea34406d271a6d952,n1161df66ece248d3b59920aef7bdeece,nb409648491644ef786d1314eb7e24596,nb040ff8195844cd1a426c861a53f8ff9,na6e486d4b63146d582433af2e58b7a2f,nc50bace141194136b78a4f67438da24c,n6b7729f0af0e45ed95ff25a12f01bb6a,nf9676cb3c7ab4e5aa73122228d1570ce,nc756929c91614e59979a4394b9aa96ef,n547e4db9ce1a4ea296d379f2562f8568";397;"CSW-ISO-19139";"ogc.geo-ide.developpement-durable.gouv.fr";"2021-02-10T00:00:00";"2021-02-08T00:00:00";"http://catalogue.geo-ide.e2.rie.gouv.fr/catalogue/srv/fre/catalog.search#/metadata/fr-120066022-jdd-5227d094-513a-4f05-9b70-5d3d34debe42";"0.56";0;0;0;722;367
"660c007be118f4eb8583d684";"SUDOCUH-2019-PLUIVSCOT-MET-DOM - Etat d'avancement des PLUi valant SCOT en Métropole et DOM";"sudocuh-2019-pluivscot-met-dom-etat-davancement-des-plui-valant-scot-en-metropole-et-dom";"";"https://www.data.gouv.fr/fr/datasets/sudocuh-2019-pluivscot-met-dom-etat-davancement-des-plui-valant-scot-en-metropole-et-dom/";"Ministère de la Transition écologique";"534fff8da3a7292c64a77eee";"";"";"Ce jeu de données décrit, par PLUi valant SCOT, les procédures en élaboration ou révision du PLUi en cours et celles qui sont approuvées. Les données élémentaires de l'année N sont produites par les directions départementales des territoires en janvier N+1 et arrêtées au 31 décembre N (ici 2018). Le jeu de données millésimé est produit habituellement en mars après un processus de vérification notamment de leur complétude, de leur cohérence par rapport au COG de l'année. Des inexactitudes très ponctuelles restent toutefois possibles. La loi sur la solidarité et le renouvellement urbain (loi SRU) du 13/12/2000 prévoit la mise en place, à partir du 1er janvier 2002 des schémas de cohérence territoriale, qui remplacent les schémas directeurs. Élaborés par les élus, à l'échelle du bassin de vie, d'habitat ou d'emploi, ils auront pour vocation d'exprimer la stratégie globale de l'agglomération et d'énoncer les choix principaux en matière d'habitat, d'équilibre entre zones naturelles et urbaines, d'infrastructures, d'urbanisme commercial. Dans les zones péri-urbaines, au cas où le SCOT n'existe pas, toute zone d'urbanisation sera bloquée, sauf accord du préfet, dans un rayon de 15 km autour des communes de l'agglomération si celle-ci compte plus de 15 000 habitants. Cartographie associée: https://carto2.geo-ide.din.developpement-durable.gouv.fr/frontoffice/?map=57503419-6252-4cce-b1c8-5084556b8fad";"";"Licence Ouverte / Open Licence version 2.0";"2019-12-31";"2019-12-31";"other";"";False;"2021-02-02T00:00:00";"2020-10-21T00:00:00";"amenagement-urbanisme-zonages-amenagement,amenagement-urbanisme-zonages-planification,bcsi,donnees-ouvertes,scot-plui-sudocuh";False;10;10;"n8f691d5bc2554c31b419404cec26de7e,na34cf04026b44af996f08b6873ac325b,n0de7625f154442c583bd9cb267afb3e8,n47ef7356f37147d6a06b0a8b41091a62,n2310b489f12842f3a9abdfe5deb8927c,n038f2aa507804eecb461bc3e19e6c87c,nebc1dc7ca2cc44cebed2e06bf79c4bc5,n13380f3a1b234c9296d56b9c922899e4,nc6d1d25280f6492fb56aa48527e695df,n87031d4ed93f45f8ac8a58d772e34b46";412;"CSW-ISO-19139";"ogc.geo-ide.developpement-durable.gouv.fr";"2021-02-02T00:00:00";"2020-10-21T00:00:00";"http://catalogue.geo-ide.e2.rie.gouv.fr/catalogue/srv/fre/catalog.search#/metadata/fr-120066022-jdd-97466b83-b3e0-4bf7-9dba-3680443a4d49";"0.56";0;0;0;741;380
"660c007a1cf55c655483d684";"SUDOCUH-2019-PLUIVSCOT-MET - Etat d'avancement des PLUi valant SCOT en Métropole";"sudocuh-2019-pluivscot-met-etat-davancement-des-plui-valant-scot-en-metropole";"";"https://www.data.gouv.fr/fr/datasets/sudocuh-2019-pluivscot-met-etat-davancement-des-plui-valant-scot-en-metropole/";"Ministère de la Transition écologique";"534fff8da3a7292c64a77eee";"";"";"Ce jeu de données décrit, par PLUi valant SCOT, les procédures en élaboration ou révision du PLUi en cours et celles qui sont approuvées. Les données élémentaires de l'année N sont produites par les directions départementales des territoires en janvier N+1 et arrêtées au 31 décembre N (ici 2019). Le jeu de données millésimé est produit habituellement en mars après un processus de vérification notamment de leur complétude, de leur cohérence par rapport au COG de l'année. Des inexactitudes très ponctuelles restent toutefois possibles. La loi sur la solidarité et le renouvellement urbain (loi SRU) du 13/12/2000 prévoit la mise en place, à partir du 1er janvier 2002 des schémas de cohérence territoriale, qui remplacent les schémas directeurs. Élaborés par les élus, à l'échelle du bassin de vie, d'habitat ou d'emploi, ils auront pour vocation d'exprimer la stratégie globale de l'agglomération et d'énoncer les choix principaux en matière d'habitat, d'équilibre entre zones naturelles et urbaines, d'infrastructures, d'urbanisme commercial. Dans les zones péri-urbaines, au cas où le SCOT n'existe pas, toute zone d'urbanisation sera bloquée, sauf accord du préfet, dans un rayon de 15 km autour des communes de l'agglomération si celle-ci compte plus de 15 000 habitants. Cartographie associée : https://carto2.geo-ide.din.developpement-durable.gouv.fr/frontoffice/?map=57503419-6252-4cce-b1c8-5084556b8fad#";"";"Licence Ouverte / Open Licence version 2.0";"2019-12-31";"2019-12-31";"other";"";False;"2020-07-07T00:00:00";"2020-07-06T00:00:00";"amenagement-urbanisme-zonages-planification,bcsi,donnees-ouvertes,scot-plui-sudocuh";False;10;10;"n9306d8417bbc49798b74eb00ea867ecb,nae069e3ac0f84d7f9516ca3c453f3d7b,n0f01a0ac7c0141c0992ac31db3419b84,ne634045aa33a42b983c2dda3e109a1ca,nc45513f1745642829b3f7ce9be58a7c8,n6cb474326c024145aa142c318cccfc40,na77d61145b724ff3a85e71ce3e798ad3,nc5ddd63edf384ab88869cb4c9ca40cea,n4a81e957c2914f4db61a42a7ed20eb2a,nd729c4b6e13042d9b0454a3542bf8f40";386;"CSW-ISO-19139";"ogc.geo-ide.developpement-durable.gouv.fr";"2020-07-07T00:00:00";"2020-07-06T00:00:00";"http://catalogue.geo-ide.e2.rie.gouv.fr/catalogue/srv/fre/catalog.search#/metadata/fr-120066022-jdd-6431ddb9-6fac-49cb-85a8-1ec486cbd94a";"0.56";0;0;0;645;382
"660c007ae118f4eb8583d683";"SUDOCUH-2019-COM-PLUIVSCOT-MET-DOM - Etat d'avancement des PLUi valant SCOT en Métropole et DOM par commune";"sudocuh-2019-com-pluivscot-met-dom-etat-davancement-des-plui-valant-scot-en-metropole-et-dom-par-commune";"";"https://www.data.gouv.fr/fr/datasets/sudocuh-2019-com-pluivscot-met-dom-etat-davancement-des-plui-valant-scot-en-metropole-et-dom-par-commune/";"Ministère de la Transition écologique";"534fff8da3a7292c64a77eee";"";"";"Ce jeu de données décrit, par commune des PLUi valant SCOT, les procédures en élaboration ou révision du PLUi en cours et celles qui sont approuvées. Les données élémentaires de l'année N sont produites par les directions départementales des territoires en janvier N+1 et arrêtées au 31 décembre N (ici 2019). Le jeu de données millésimé est produit habituellement en mars après un processus de vérification notamment de leur complétude, de leur cohérence par rapport au COG de l'année. Des inexactitudes très ponctuelles restent toutefois possibles. La loi sur la solidarité et le renouvellement urbain (loi SRU) du 13/12/2000 prévoit la mise en place, à partir du 1er janvier 2002 des schémas de cohérence territoriale, qui remplacent les schémas directeurs. Élaborés par les élus, à l'échelle du bassin de vie, d'habitat ou d'emploi, ils auront pour vocation d'exprimer la stratégie globale de l'agglomération et d'énoncer les choix principaux en matière d'habitat, d'équilibre entre zones naturelles et urbaines, d'infrastructures, d'urbanisme commercial. Dans les zones péri-urbaines, au cas où le SCOT n'existe pas, toute zone d'urbanisation sera bloquée, sauf accord du préfet, dans un rayon de 15 km autour des communes de l'agglomération si celle-ci compte plus de 15 000 habitants. Cartographie associée: https://carto2.geo-ide.din.developpement-durable.gouv.fr/frontoffice/?map=57503419-6252-4cce-b1c8-5084556b8fad";"";"Licence Ouverte / Open Licence version 2.0";"2019-12-31";"2019-12-31";"other";"";False;"2021-02-02T00:00:00";"2020-10-21T00:00:00";"amenagement-urbanisme-zonages-amenagement,amenagement-urbanisme-zonages-planification,bcsi,donnees-ouvertes,plui-scot-sudocuh";False;10;10;"n3ebe841f4ca541ea83eebc79915f4770,n56a860db9f0c4d15957561a847b3cfee,n04fe7a2487714cc3ba2a424056472c7e,n720b0c63fb674b00bd5f0b2d66ee8a99,nd70604190c464f73a7cdd2b6024ffdce,nd4df2eebf82e48228ffe95c858408a73,nfea4e09078904782a34775f4ebc59acd,n73533cb6e55c463d896a1771b8e77986,n35722be80fcf4802844be83cab6ea1b1,na64841b13a7441b6829b4f2e74e415ab";423;"CSW-ISO-19139";"ogc.geo-ide.developpement-durable.gouv.fr";"2021-02-02T00:00:00";"2020-10-21T00:00:00";"http://catalogue.geo-ide.e2.rie.gouv.fr/catalogue/srv/fre/catalog.search#/metadata/fr-120066022-jdd-ad46355e-fae6-41bb-94bc-88d102e283a3";"0.56";0;0;0;706;400
"660c007a6ec9728bf700c511";"SUDOCUH-2019-COM-SCOT-MET-DOM - Etat d'avancement des communes des SCOT";"sudocuh-2019-com-scot-met-dom-etat-davancement-des-communes-des-scot";"";"https://www.data.gouv.fr/fr/datasets/sudocuh-2019-com-scot-met-dom-etat-davancement-des-communes-des-scot/";"Ministère de la Transition écologique";"534fff8da3a7292c64a77eee";"";"";"Ce jeu de données décrit, la composition communale par SCOT, les procédures en élaboration ou révision du SCOT en cours et celles qui sont approuvées. Les données élémentaires de l'année N sont produites par les directions départementales des territoires en janvier N+1 et arrêtées au 31 décembre N (ici 2019). Le jeu de données millésimé est produit habituellement en mars après un processus de vérification notamment de leur complétude, de leur cohérence par rapport au COG de l'année. Des inexactitudes très ponctuelles restent toutefois possibles. La loi sur la solidarité et le renouvellement urbain (loi SRU) du 13/12/2000 prévoit la mise en place, à partir du 1er janvier 2002 des schémas de cohérence territoriale, qui remplacent les schémas directeurs. Élaborés par les élus, à l'échelle du bassin de vie, d'habitat ou d'emploi, ils auront pour vocation d'exprimer la stratégie globale de l'agglomération et d'énoncer les choix principaux en matière d'habitat, d'équilibre entre zones naturelles et urbaines, d'infrastructures, d'urbanisme commercial. Dans les zones péri-urbaines, au cas où le SCOT n'existe pas, toute zone d'urbanisation sera bloquée, sauf accord du préfet, dans un rayon de 15 km autour des communes de l'agglomération si celle-ci compte plus de 15 000 habitants. Cartographie associée: https://carto2.geo-ide.din.developpement-durable.gouv.fr/frontoffice/?map=57503419-6252-4cce-b1c8-5084556b8fad";"";"Licence Ouverte / Open Licence version 2.0";"2019-12-31";"2019-12-31";"other";"";False;"2021-02-10T00:00:00";"2021-02-08T00:00:00";"amenagement-urbanisme-zonages-planification,bcsi,donnees-ouvertes";False;10;10;"ne6903552a2b04b86b7388dfaf7375a89,n7dbfb0692c204a428ee3515bc56a99ac,n60103142d7ee4b3ebd3be5e54e8390ba,ndc23515b68004b65ab0ae4513efabcdd,n0b110066ccf643709833baa1ccb59979,n94ed18a4af0341fa9c4d6ac1ec4e70bb,n663127e327a1411a82648c80f1d8c8d6,n97301bef378e4243960b964e56ee79e5,n8a617b80a5b54eaaa0aefa61b8c26e2b,n997e5a78cfec4785b84ecc2539ef669a";378;"CSW-ISO-19139";"ogc.geo-ide.developpement-durable.gouv.fr";"2021-02-10T00:00:00";"2021-02-08T00:00:00";"http://catalogue.geo-ide.e2.rie.gouv.fr/catalogue/srv/fre/catalog.search#/metadata/fr-120066022-jdd-c8c2ff42-33e3-4f99-9654-06e88e855fde";"0.56";0;0;0;723;368
"660c007afad71d920100c511";"SUDOCUH-2019-PLUi-MET-DOM - Etat d'avancement des communes des PLUi en métropole et DOM";"sudocuh-2019-plui-met-dom-etat-davancement-des-communes-des-plui-en-metropole-et-dom";"";"https://www.data.gouv.fr/fr/datasets/sudocuh-2019-plui-met-dom-etat-davancement-des-communes-des-plui-en-metropole-et-dom/";"Ministère de la Transition écologique";"534fff8da3a7292c64a77eee";"";"";"Ce jeu de données décrit, la composition communale par PLUi (Plan Local d'Urbanisme intercommunal), les procédures en élaboration ou révision du PLUi en cours et celles qui sont approuvées. Les données élémentaires de l'année N sont produites par les directions départementales des territoires en janvier N+1 et arrêtées au 31 décembre N (ici 2019). Le jeu de données millésimé est produit habituellement en mars après un processus de vérification notamment de leur complétude, de leur cohérence par rapport au COG de l'année. Des inexactitudes très ponctuelles restent toutefois possibles. Cartographie associée: https://carto2.geo-ide.din.developpement-durable.gouv.fr/frontoffice/?map=57503419-6252-4cce-b1c8-5084556b8fad";"";"Licence Ouverte / Open Licence version 2.0";"2019-12-31";"2019-12-31";"other";"";False;"2021-02-02T00:00:00";"2020-10-21T00:00:00";"amenagement-urbanisme-zonages-amenagement,amenagement-urbanisme-zonages-planification,bcsi,donnees-ouvertes,plu-plui-pluis-sudocuh";False;10;10;"n8f7e986f969d48359f549926dd4f5343,n6cde4fd30785459290d2bcc3d5a19b83,n668a2e4b1f2745e88212ca8c80143657,n78da93ae09a7429dace9dd69d0d8caf4,n57edbd5b794d4322bf5dafc271b32049,neec2e457b7624c00877b1260b566ee85,nf53670e22c9a492ba6833251cae85a9a,ne79c309c85e541de96cf28a13768723e,n469a7fc83f624bdb9d0cfa525f9b032c,n3ae1d02952f143139254a46bafdebf0a";430;"CSW-ISO-19139";"ogc.geo-ide.developpement-durable.gouv.fr";"2021-02-02T00:00:00";"2020-10-21T00:00:00";"http://catalogue.geo-ide.e2.rie.gouv.fr/catalogue/srv/fre/catalog.search#/metadata/fr-120066022-jdd-c7cce3e1-fb93-48ad-862a-99d44dcbca84";"0.56";0;0;0;802;389
"660c007a6c83b5afec00c511";"SUDOCUH-2019-PLUiS-MET - Etat d'avancement des PLUiS en métropole";"sudocuh-2019-pluis-met-etat-davancement-des-pluis-en-metropole";"";"https://www.data.gouv.fr/fr/datasets/sudocuh-2019-pluis-met-etat-davancement-des-pluis-en-metropole/";"Ministère de la Transition écologique";"534fff8da3a7292c64a77eee";"";"";"Ce jeu de données décrit, par PLUiS (Plan Local d'Urbanisme intercommunal sectoriel), les procédures en élaboration ou révision du PLUiS en cours et celles qui sont approuvées. Les données élémentaires de l'année N sont produites par les directions départementales des territoires en janvier N+1 et arrêtées au 31 décembre N (ici 2019). Le jeu de données millésimé est produit habituellement en mars après un processus de vérification notamment de leur complétude, de leur cohérence par rapport au COG de l'année. Des inexactitudes très ponctuelles restent toutefois possibles. Cartographie associée : https://carto2.geo-ide.din.developpement-durable.gouv.fr/frontoffice/?map=57503419-6252-4cce-b1c8-5084556b8fad#";"";"Licence Ouverte / Open Licence version 2.0";"2019-12-31";"2019-12-31";"other";"";False;"2020-07-21T00:00:00";"2020-07-17T00:00:00";"amenagement-urbanisme-zonages-planification,bcsi,donnees-ouvertes,plu-plui-pluis-sudocuh";False;10;10;"na0d70c8b324c4584814defacbe06269c,n08ba850cb5af4036b848f65d32d23838,n1757dcf1eb0b4a989babd9a758dc99e5,n37b931eab1f94a6cb1d467e0949c4de1,n408940f1dbde4b5a8d13365bb3d15c7c,n8e220a8e8b454faca7f73aaf8708de77,n3194ed56687943c8a2233e8e2b7b1ee7,n6805d0a4d367418d89dfd8947f15fccf,ncfbd40598fc949f6bc6dad62c3922253,nbeccdaceafd84e0cb4a2be827f6132d3";449;"CSW-ISO-19139";"ogc.geo-ide.developpement-durable.gouv.fr";"2020-07-21T00:00:00";"2020-07-17T00:00:00";"http://catalogue.geo-ide.e2.rie.gouv.fr/catalogue/srv/fre/catalog.search#/metadata/fr-120066022-jdd-5a5834b8-5e3f-4d2f-a158-26097f6ed284";"0.56";0;0;0;703;423
